Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Contravention,Contravention Description
01/04/2019 11:24,-£25.00,Pre-NtO Discount,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 11:25,-£35.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,87,Parked in a disabled person's parking space without clearly displaying a valid disabled person's badge H
01/04/2019 11:25,-£25.00,Pre-NtO Discount,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 11:26,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 11:27,-£35.00,Pre-NtO Discount,Little Lever Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 11:27,-£35.00,Pre-NtO Discount,Marble Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
01/04/2019 11:30,£0.00,Post NtO,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 11:32,-£25.00,Pre-NtO Discount,Hilton Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 11:34,-£35.00,Pre-NtO Discount,High Street (City Centre),Piccadilly,Affixed to vehicle,Taxi Stand,£0.00,45,Parked on a taxi rank  
01/04/2019 11:36,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 11:36,£0.00,Post NtO,High Street (City Centre),Piccadilly,Affixed to vehicle,Taxi Stand,£70.00,45,Parked on a taxi rank  
01/04/2019 11:36,£0.00,Pre-NtO Full Rate,Rainforth Street,Longsight,Postal-vehicle drive away,Taxi Stand,£0.00,45,Parked on a taxi rank  
01/04/2019 11:37,£0.00,Post NtO,Mason Street,Piccadilly,Affixed to vehicle,Limited Waiting,£50.00,30,Parked for longer than permitted 
01/04/2019 11:37,-£25.00,Pre-NtO Discount,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 11:37,-£70.00,Post NtO,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 11:38,-£50.00,Post NtO,George Parr Road (Hulme H4),Hulme H4,Affixed to vehicle,Restricted Areas,£0.00,30,Parked for longer than permitted 
01/04/2019 11:40,-£25.00,Pre-NtO Discount,George Parr Road (Hulme H4),Hulme H4,Affixed to vehicle,Restricted Areas,£0.00,30,Parked for longer than permitted 
01/04/2019 11:41,-£25.00,Pre-NtO Discount,Granby Row,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 11:41,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 11:41,-£35.00,Pre-NtO Discount,Newton Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25,Parked in a loading place during restricted hours without loading 
01/04/2019 11:41,-£70.00,Pre-NtO Full Rate,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 11:42,-£25.00,Pre-NtO Discount,George Parr Road (Hulme H4),Hulme H4,Affixed to vehicle,Restricted Areas,£0.00,30,Parked for longer than permitted 
01/04/2019 11:42,-£70.00,Pre-NtO Full Rate,Piccadilly,Piccadilly,Affixed to vehicle,Bus stop clearway,£0.00,47,Stopped on a restricted bus stop or stand  
01/04/2019 11:44,£0.00,Cancelled,George Parr Road (Hulme H4),Hulme H4,Affixed to vehicle,Restricted Areas,£0.00,30,Parked for longer than permitted 
01/04/2019 11:47,£0.00,Pre-NtO Full Rate,Stockport Road (Levenshulme),Levenshulme,Postal - Prevented From Serving,No Loading,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
01/04/2019 11:47,£0.00,Post NtO,Faulkner Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,24,Not parked correctly within the markings of the bay or space 
01/04/2019 11:47,-£35.00,Pre-NtO Discount,Ludgate Hill,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 11:48,-£60.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 11:49,£0.00,Post NtO,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 11:50,£0.00,Post NtO,Boond Street,Anc & Besw,Affixed to vehicle,Restricted Area,£70.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 11:52,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
01/04/2019 11:53,-£25.00,Pre-NtO Discount,Dyche Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,30,Parked for longer than permitted 
01/04/2019 11:53,-£25.00,Pre-NtO Discount,Dyche Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,30,Parked for longer than permitted 
01/04/2019 11:55,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
01/04/2019 11:58,-£35.00,Pre-NtO Discount,St Vincent Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,27,Parked adjacent to a dropped footway 
01/04/2019 11:59,£0.00,Post NtO,Dale Street,Piccadilly,Affixed to vehicle,No Loading at Any Time,£70.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
01/04/2019 11:59,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 11:59,£0.00,Post NtO,Shudehill (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£70.00,23,Parked in a parking place or area not designated for that class of vehicle 
01/04/2019 12:01,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:03,-£25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 12:03,-£35.00,Post NtO,Faulkner Street,Deansgate,Postal - Prevented From Serving,Disabled Persons Parking Place,£0.00,40,Parked in a designated disabled person's parking place without displaying a valid disabled person's badge. 
01/04/2019 12:04,-£35.00,Pre-NtO Discount,Sidcup Road,Brooklands,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:06,£0.00,Pre-NtO Full Rate,Aspin Lane,Piccadilly,Affixed to vehicle,Restricted Area,£50.00,30,Parked for longer than permitted 
01/04/2019 12:06,-£35.00,Pre-NtO Discount,Sidcup Road,Brooklands,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:07,-£25.00,Pre-NtO Discount,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 12:08,-£50.00,Pre-NtO Full Rate,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:09,-£35.00,Pre-NtO Discount,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
01/04/2019 12:11,-£25.00,Pre-NtO Discount,Gore Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:12,-£35.00,Pre-NtO Discount,Rainforth Street,Longsight,Affixed to vehicle,No Waiting,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:13,£0.00,Cancelled,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:13,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:14,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:16,-£35.00,Pre-NtO Discount,Corporation Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:18,-£35.00,Pre-NtO Discount,Corporation Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:18,-£50.00,Post NtO,Tib Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:18,£0.00,Post NtO,Cambridge Street (City Centre),Deansgate,Affixed to vehicle,Parking Places,£70.00,23,Parked in a parking place or area not designated for that class of vehicle 
01/04/2019 12:18,-£25.00,Pre-NtO Discount,Upper West Grove,Ardwick,Affixed to vehicle,Restricted Area,£0.00,30,Parked for longer than permitted 
01/04/2019 12:19,-£35.00,Pre-NtO Discount,Fouracres Road,FOURACRES,Affixed to vehicle,Residents Parking,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:19,£0.00,Cancelled,BRIDGE STREET CAR PARK off bridge st,Central,Affixed to vehicle,Car Park,£0.00,82,Parked after the expiry of paid for time  
01/04/2019 12:23,£0.00,Cancelled,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 12:23,£0.00,Pre-NtO Full Rate,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 12:23,-£50.00,Pre-NtO Full Rate,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:24,-£25.00,Pre-NtO Discount,Arnott Crescent,Hulme,Affixed to vehicle,Limited Waiting Bay,£0.00,30,Parked for longer than permitted 
01/04/2019 12:24,£0.00,Post CC,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£90.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:27,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
01/04/2019 12:28,-£25.00,Pre-NtO Discount,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
01/04/2019 12:30,£0.00,Post NtO,Arnott Crescent,Hulme,Affixed to vehicle,Limited Waiting Bay,£50.00,30,Parked for longer than permitted 
01/04/2019 12:31,-£25.00,Pre-NtO Discount,Rainforth Street,Longsight,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
01/04/2019 12:33,-£25.00,Pre-NtO Discount,Arnott Crescent,Hulme,Affixed to vehicle,Limited Waiting Bay,£0.00,30,Parked for longer than permitted 
01/04/2019 12:33,-£50.00,Post NtO,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:34,-£25.00,Pre-NtO Discount,Arnott Crescent,Hulme,Affixed to vehicle,Limited Waiting Bay,£0.00,30,Parked for longer than permitted 
01/04/2019 12:35,-£35.00,Pre-NtO Discount,Stockport Road (Levenshulme),Levenshulme,Affixed to vehicle,No Loading,£0.00,2,Parked or loading/unloading in a restricted street where waiting and loading/unloading restrictions are in force 
01/04/2019 12:36,£0.00,Post NtO,Julia Street,Cheetham,Affixed to vehicle,Limited Waiting,£50.00,30,Parked for longer than permitted 
01/04/2019 12:37,-£25.00,Pre-NtO Discount,Julia Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
01/04/2019 12:37,£0.00,Pre-NtO Full Rate,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 12:38,-£35.00,Pre-NtO Full Rate,Cromer Avenue,Old Moat,Affixed to vehicle,Parking Place,£0.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
01/04/2019 12:38,£0.00,Post NtO,Carmoor Road,Ardwick,Affixed to vehicle,Limited Waiting,£50.00,30,Parked for longer than permitted 
01/04/2019 12:39,-£25.00,Pre-NtO Discount,Kennedy Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:40,£0.00,Post NtO,Epping Street,Hulme,Affixed to vehicle,Residents Parking,£70.00,12,Parked in a residents' or shared use parking place without clearly displaying either a permit or voucher or pay and display ticket issued for that place 
01/04/2019 12:42,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:43,-£25.00,Pre-NtO Discount,Robert Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
01/04/2019 12:43,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 12:43,-£35.00,Pre-NtO Discount,Ardwick Green North,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,27,Parked adjacent to a dropped footway 
01/04/2019 12:43,-£25.00,Pre-NtO Discount,BRIDGE STREET CAR PARK off bridge st,Central,Affixed to vehicle,Car Park,£0.00,83,Parked in a car park without clearly displaying a valid pay & display ticket or voucher or parking clock
01/04/2019 12:46,-£35.00,Pre-NtO Discount,Mirabel Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:48,-£35.00,Pre-NtO Discount,Mirabel Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1,Parked in a restricted street during prescribed hours 
01/04/2019 12:48,-£25.00,Pre-NtO Discount,Park Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30,Parked for longer than permitted 
01/04/2019 12:52,-£25.00,Pre-NtO Discount,Princess Street (Piccadilly : ZONEB),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 12:54,£0.00,Post NtO,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£70.00,23,Parked in a parking place or area not designated for that class of vehicle 
01/04/2019 12:57,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Handed To Driver,GV Loading Bay,£0.00,23,Parked in a parking place or area not designated for that class of vehicle 
01/04/2019 12:59,-£50.00,Post NtO,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 13:00,£0.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£60.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 13:01,-£25.00,Pre-NtO Discount,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5,Parked after the expiry of paid for time  
01/04/2019 13:01,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 13:02,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 13:04,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 13:04,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 13:09,-£35.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,87,Parked in a disabled person's parking space without clearly displaying a valid disabled person's badge H
01/04/2019 13:12,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24,Not parked correctly within the markings of the bay or space 
01/04/2019 13:14,-£25.00,Pre-NtO Discount,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6,Parked without clearly displaying a valid pay & display ticket or voucher 
01/04/2019 13:17,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
01/04/2019 13:24,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34,Driving in a Bus Lane or Bus Gate
